"INDICATOR","HFAMDB_657"

"HFAMDB_657","Mental and behavioural disorders, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"TKM","","TOTAL","FEMALE","1997","48"
"TKM","","TOTAL","FEMALE","1998","75"
"TKM","","TOTAL","FEMALE","1999","51"
"TKM","","TOTAL","FEMALE","2000","47"
"TKM","","TOTAL","FEMALE","2001","44"
"TKM","","TOTAL","FEMALE","2002","49"
"TKM","","TOTAL","FEMALE","2003","52"
"TKM","","TOTAL","FEMALE","2004","45"
"TKM","","TOTAL","FEMALE","2005","42"
"TKM","","TOTAL","FEMALE","2006","51"
"TKM","","TOTAL","FEMALE","2007","37"
"TKM","","TOTAL","FEMALE","2008","44"
"TKM","","TOTAL","FEMALE","2009","24"
"TKM","","TOTAL","FEMALE","2010","18"
"TKM","","TOTAL","FEMALE","2011","9"
"TKM","","TOTAL","FEMALE","2012","5"
"TKM","","TOTAL","FEMALE","2013","5"
"TUR","","TOTAL","FEMALE","2009","200"
"TUR","","TOTAL","FEMALE","2010","236"
"TUR","","TOTAL","FEMALE","2011","253"
"TUR","","TOTAL","FEMALE","2012","271"
"TUR","","TOTAL","FEMALE","2013","275"
"TUR","","TOTAL","FEMALE","2014","289"
"TUR","","TOTAL","FEMALE","2015","283"
"TUR","","TOTAL","FEMALE","2016","287"
"TUR","","TOTAL","FEMALE","2019","198"
"UKR","","TOTAL","FEMALE","1981","459"
"UKR","","TOTAL","FEMALE","1982","442"
"UKR","","TOTAL","FEMALE","1985","500"
"UKR","","TOTAL","FEMALE","1986","375"
"UKR","","TOTAL","FEMALE","1987","420"
"UKR","","TOTAL","FEMALE","1988","475"
"UKR","","TOTAL","FEMALE","1989","499"
"UKR","","TOTAL","FEMALE","1990","592"
"UKR","","TOTAL","FEMALE","1991","877"
"UKR","","TOTAL","FEMALE","1992","894"
"UKR","","TOTAL","FEMALE","1993","820"
"UKR","","TOTAL","FEMALE","1994","934"
"UKR","","TOTAL","FEMALE","1995","1242"
"UKR","","TOTAL","FEMALE","1996","1124"
"UKR","","TOTAL","FEMALE","1997","987"
"UKR","","TOTAL","FEMALE","1998","784"
"UKR","","TOTAL","FEMALE","1999","712"
"UKR","","TOTAL","FEMALE","2000","747"
"UKR","","TOTAL","FEMALE","2001","720"
"UKR","","TOTAL","FEMALE","2002","645"
"UKR","","TOTAL","FEMALE","2003","751"
"UKR","","TOTAL","FEMALE","2004","844"
"UKR","","TOTAL","FEMALE","2005","915"
"UKR","","TOTAL","FEMALE","2006","694"
"UKR","","TOTAL","FEMALE","2007","753"
"UKR","","TOTAL","FEMALE","2008","749"
"UKR","","TOTAL","FEMALE","2009","614"
"UKR","","TOTAL","FEMALE","2010","484"
"UKR","","TOTAL","FEMALE","2011","454"
"UKR","","TOTAL","FEMALE","2012","473"
"UKR","","TOTAL","FEMALE","2014","527"
"UKR","","TOTAL","FEMALE","2015","452"
"UKR","","TOTAL","FEMALE","2017","354"
"UKR","","TOTAL","FEMALE","2018","322"
"UKR","","TOTAL","FEMALE","2019","269"
"UZB","","TOTAL","FEMALE","1981","125"
"UZB","","TOTAL","FEMALE","1982","141"
"UZB","","TOTAL","FEMALE","1985","100"
"UZB","","TOTAL","FEMALE","1986","84"
"UZB","","TOTAL","FEMALE","1987","68"
"UZB","","TOTAL","FEMALE","1988","112"
"UZB","","TOTAL","FEMALE","1989","119"
"UZB","","TOTAL","FEMALE","1990","98"
"UZB","","TOTAL","FEMALE","1991","127"
"UZB","","TOTAL","FEMALE","1992","137"
"UZB","","TOTAL","FEMALE","1993","187"
"UZB","","TOTAL","FEMALE","1994","299"
"UZB","","TOTAL","FEMALE","1995","401"
"UZB","","TOTAL","FEMALE","1996","325"
"UZB","","TOTAL","FEMALE","1997","305"
"UZB","","TOTAL","FEMALE","1998","310"
"UZB","","TOTAL","FEMALE","1999","290"
"UZB","","TOTAL","FEMALE","2000","204"
"UZB","","TOTAL","FEMALE","2001","197"
"UZB","","TOTAL","FEMALE","2002","145"
"UZB","","TOTAL","FEMALE","2003","142"
"UZB","","TOTAL","FEMALE","2004","108"
"UZB","","TOTAL","FEMALE","2005","132"
"UZB","","TOTAL","FEMALE","2009","91"
"UZB","","TOTAL","FEMALE","2010","97"
"UZB","","TOTAL","FEMALE","2011","91"
"UZB","","TOTAL","FEMALE","2012","97"
"UZB","","TOTAL","FEMALE","2013","2"
"UZB","","TOTAL","FEMALE","2014","12"
"UZB","","TOTAL","FEMALE","2015","1"
"UZB","","TOTAL","FEMALE","2016","2"
"UZB","","TOTAL","FEMALE","2017","5"
"UZB","","TOTAL","FEMALE","2018","1"
"UZB","","TOTAL","FEMALE","2019","6"
"ALB","","TOTAL","MALE","1987","0"
"ALB","","TOTAL","MALE","1988","0"
"ALB","","TOTAL","MALE","1989","0"
"ALB","","TOTAL","MALE","1992","0"
"ALB","","TOTAL","MALE","1993","53"
"ALB","","TOTAL","MALE","1994","59"
"ALB","","TOTAL","MALE","1995","27"
"ALB","","TOTAL","MALE","1996","31"
"ALB","","TOTAL","MALE","1997","35"
"ALB","","TOTAL","MALE","1998","45"
"ALB","","TOTAL","MALE","1999","42"
"ALB","","TOTAL","MALE","2000","38"
"ALB","","TOTAL","MALE","2001","50"
"ALB","","TOTAL","MALE","2002","39"
"ALB","","TOTAL","MALE","2003","46"
"ALB","","TOTAL","MALE","2004","52"
"ALB","","TOTAL","MALE","2005","46"
"ALB","","TOTAL","MALE","2006","69"
"ALB","","TOTAL","MALE","2007","33"
"ALB","","TOTAL","MALE","2008","26"
"ALB","","TOTAL","MALE","2009","25"
"AND","","TOTAL","MALE","2011","2"
"AND","","TOTAL","MALE","2012","3"
"AND","","TOTAL","MALE","2013","8"
"AND","","TOTAL","MALE","2014","2"
"AND","","TOTAL","MALE","2015","11"
"AND","","TOTAL","MALE","2016","7"
"AND","","TOTAL","MALE","2017","8"
"AND","","TOTAL","MALE","2018","5"
"AND","","TOTAL","MALE","2019","7"
"AND","","TOTAL","MALE","2020","7"
"ARM","","TOTAL","MALE","1981","29"
"ARM","","TOTAL","MALE","1982","20"
"ARM","","TOTAL","MALE","1985","35"
"ARM","","TOTAL","MALE","1986","29"
"ARM","","TOTAL","MALE","1987","35"
"ARM","","TOTAL","MALE","1988","29"
"ARM","","TOTAL","MALE","1989","22"
"ARM","","TOTAL","MALE","1990","23"
"ARM","","TOTAL","MALE","1991","47"
"ARM","","TOTAL","MALE","1992","48"
"ARM","","TOTAL","MALE","1993","142"
"ARM","","TOTAL","MALE","1994","75"
"ARM","","TOTAL","MALE","1995","96"
"ARM","","TOTAL","MALE","1996","73"
"ARM","","TOTAL","MALE","1997","63"
"ARM","","TOTAL","MALE","1998","48"
"ARM","","TOTAL","MALE","1999","46"
"ARM","","TOTAL","MALE","2000","42"
"ARM","","TOTAL","MALE","2001","43"
"ARM","","TOTAL","MALE","2002","34"
"ARM","","TOTAL","MALE","2003","9"
"ARM","","TOTAL","MALE","2006","7"
"ARM","","TOTAL","MALE","2007","8"
"ARM","","TOTAL","MALE","2008","4"
"ARM","","TOTAL","MALE","2009","1"
"ARM","","TOTAL","MALE","2010","0"
"ARM","","TOTAL","MALE","2011","3"
"ARM","","TOTAL","MALE","2012","5"
"ARM","","TOTAL","MALE","2013","5"
"ARM","","TOTAL","MALE","2014","1"
"ARM","","TOTAL","MALE","2015","6"
"ARM","","TOTAL","MALE","2016","3"
"ARM","","TOTAL","MALE","2017","7"
"ARM","","TOTAL","MALE","2018","9"
"ARM","","TOTAL","MALE","2019","4"
"AUT","","TOTAL","MALE","1969","153"
"AUT","","TOTAL","MALE","1970","140"
"AUT","","TOTAL","MALE","1971","198"
"AUT","","TOTAL","MALE","1972","216"
"AUT","","TOTAL","MALE","1973","185"
"AUT","","TOTAL","MALE","1974","176"
"AUT","","TOTAL","MALE","1975","198"
"AUT","","TOTAL","MALE","1976","162"
"AUT","","TOTAL","MALE","1977","154"
"AUT","","TOTAL","MALE","1978","180"
"AUT","","TOTAL","MALE","1979","173"
"AUT","","TOTAL","MALE","1980","174"
"AUT","","TOTAL","MALE","1981","151"
"AUT","","TOTAL","MALE","1982","174"
"AUT","","TOTAL","MALE","1983","175"
"AUT","","TOTAL","MALE","1984","176"
"AUT","","TOTAL","MALE","1985","201"
"AUT","","TOTAL","MALE","1986","184"
"AUT","","TOTAL","MALE","1987","169"
"AUT","","TOTAL","MALE","1988","177"
"AUT","","TOTAL","MALE","1989","208"
"AUT","","TOTAL","MALE","1990","198"
"AUT","","TOTAL","MALE","1991","262"
"AUT","","TOTAL","MALE","1992","318"
"AUT","","TOTAL","MALE","1993","211"
"AUT","","TOTAL","MALE","1994","202"
"AUT","","TOTAL","MALE","1995","283"
"AUT","","TOTAL","MALE","1996","308"
"AUT","","TOTAL","MALE","1997","276"
"AUT","","TOTAL","MALE","1998","301"
"AUT","","TOTAL","MALE","1999","270"
"AUT","","TOTAL","MALE","2000","300"
"AUT","","TOTAL","MALE","2001","346"
"AUT","","TOTAL","MALE","2002","322"
"AUT","","TOTAL","MALE","2003","454"
"AUT","","TOTAL","MALE","2004","504"
"AUT","","TOTAL","MALE","2005","504"
"AUT","","TOTAL","MALE","2006","468"
"AUT","","TOTAL","MALE","2007","476"
"AUT","","TOTAL","MALE","2008","551"
"AUT","","TOTAL","MALE","2009","630"
"AUT","","TOTAL","MALE","2010","574"
"AUT","","TOTAL","MALE","2011","607"
"AUT","","TOTAL","MALE","2012","730"
"AUT","","TOTAL","MALE","2013","817"
"AUT","","TOTAL","MALE","2014","757"
"AUT","","TOTAL","MALE","2015","851"
"AUT","","TOTAL","MALE","2016","943"
"AUT","","TOTAL","MALE","2017","1130"
"AUT","","TOTAL","MALE","2018","1349"
"AUT","","TOTAL","MALE","2019","1349"
"AUT","","TOTAL","MALE","2020","1357"
"AZE","","TOTAL","MALE","1981","58"
"AZE","","TOTAL","MALE","1982","50"
"AZE","","TOTAL","MALE","1985","37"
"AZE","","TOTAL","MALE","1986","29"
"AZE","","TOTAL","MALE","1987","17"
"AZE","","TOTAL","MALE","1988","30"
"AZE","","TOTAL","MALE","1989","30"
"AZE","","TOTAL","MALE","1990","2"
"AZE","","TOTAL","MALE","1991","0"
"AZE","","TOTAL","MALE","1992","3"
"AZE","","TOTAL","MALE","1993","7"
"AZE","","TOTAL","MALE","1994","170"
"AZE","","TOTAL","MALE","1995","157"
"AZE","","TOTAL","MALE","1996","107"
"AZE","","TOTAL","MALE","1997","110"
"AZE","","TOTAL","MALE","1998","131"
"AZE","","TOTAL","MALE","1999","75"
"AZE","","TOTAL","MALE","2000","73"
"AZE","","TOTAL","MALE","2001","56"
"AZE","","TOTAL","MALE","2002","53"
"AZE","","TOTAL","MALE","2003","70"
"AZE","","TOTAL","MALE","2004","19"
"AZE","","TOTAL","MALE","2007","17"
"BEL","","TOTAL","MALE","1968","415"
"BEL","","TOTAL","MALE","1969","410"
"BEL","","TOTAL","MALE","1970","476"
"BEL","","TOTAL","MALE","1971","444"
"BEL","","TOTAL","MALE","1972","414"
"BEL","","TOTAL","MALE","1973","511"
"BEL","","TOTAL","MALE","1974","588"
"BEL","","TOTAL","MALE","1975","719"
"BEL","","TOTAL","MALE","1976","754"
"BEL","","TOTAL","MALE","1977","641"
"BEL","","TOTAL","MALE","1978","776"
"BEL","","TOTAL","MALE","1979","767"
"BEL","","TOTAL","MALE","1980","849"
"BEL","","TOTAL","MALE","1981","549"
"BEL","","TOTAL","MALE","1982","230"
"BEL","","TOTAL","MALE","1983","227"
"BEL","","TOTAL","MALE","1984","251"
"BEL","","TOTAL","MALE","1985","338"
"BEL","","TOTAL","MALE","1986","256"
"BEL","","TOTAL","MALE","1987","201"
"BEL","","TOTAL","MALE","1988","201"
"BEL","","TOTAL","MALE","1989","256"
"BEL","","TOTAL","MALE","1990","282"
"BEL","","TOTAL","MALE","1991","297"
"BEL","","TOTAL","MALE","1992","333"
"BEL","","TOTAL","MALE","1993","913"
"BEL","","TOTAL","MALE","1994","885"
"BEL","","TOTAL","MALE","1995","790"
"BEL","","TOTAL","MALE","1996","820"
"BEL","","TOTAL","MALE","1997","943"
"BEL","","TOTAL","MALE","1998","1104"
"BEL","","TOTAL","MALE","1999","1316"
"BEL","","TOTAL","MALE","2000","1095"
"BEL","","TOTAL","MALE","2001","1180"
"BEL","","TOTAL","MALE","2002","1150"
"BEL","","TOTAL","MALE","2003","1201"
"BEL","","TOTAL","MALE","2004","1089"
"BEL","","TOTAL","MALE","2005","1098"
"BEL","","TOTAL","MALE","2006","1204"
"BEL","","TOTAL","MALE","2007","1243"
"BEL","","TOTAL","MALE","2008","1447"
"BEL","","TOTAL","MALE","2009","1430"
"BEL","","TOTAL","MALE","2010","1356"
"BEL","","TOTAL","MALE","2011","1463"
"BEL","","TOTAL","MALE","2012","1736"
"BEL","","TOTAL","MALE","2013","1843"
"BEL","","TOTAL","MALE","2014","1711"
"BEL","","TOTAL","MALE","2015","2004"
"BEL","","TOTAL","MALE","2016","1973"
"BEL","","TOTAL","MALE","2017","2099"
"BEL","","TOTAL","MALE","2018","2064"
"BGR","","TOTAL","MALE","1968","68"
"BGR","","TOTAL","MALE","1969","71"
"BGR","","TOTAL","MALE","1970","69"
"BGR","","TOTAL","MALE","1971","83"
"BGR","","TOTAL","MALE","1972","84"
"BGR","","TOTAL","MALE","1973","92"
"BGR","","TOTAL","MALE","1974","77"
"BGR","","TOTAL","MALE","1975","87"
"BGR","","TOTAL","MALE","1976","83"
"BGR","","TOTAL","MALE","1977","78"
"BGR","","TOTAL","MALE","1978","93"
"BGR","","TOTAL","MALE","1979","98"
"BGR","","TOTAL","MALE","1980","87"
"BGR","","TOTAL","MALE","1981","100"
"BGR","","TOTAL","MALE","1982","137"
"BGR","","TOTAL","MALE","1983","145"
"BGR","","TOTAL","MALE","1984","164"
"BGR","","TOTAL","MALE","1985","218"
"BGR","","TOTAL","MALE","1986","153"
"BGR","","TOTAL","MALE","1987","197"
"BGR","","TOTAL","MALE","1988","188"
"BGR","","TOTAL","MALE","1989","190"
"BGR","","TOTAL","MALE","1990","159"
"BGR","","TOTAL","MALE","1991","94"
"BGR","","TOTAL","MALE","1992","160"
"BGR","","TOTAL","MALE","1993","185"
"BGR","","TOTAL","MALE","1994","199"
"BGR","","TOTAL","MALE","1995","226"
"BGR","","TOTAL","MALE","1996","200"
"BGR","","TOTAL","MALE","1997","242"
"BGR","","TOTAL","MALE","1998","205"
"BGR","","TOTAL","MALE","1999","169"
"BGR","","TOTAL","MALE","2000","163"
"BGR","","TOTAL","MALE","2001","150"
"BGR","","TOTAL","MALE","2002","123"
"BGR","","TOTAL","MALE","2003","112"
"BGR","","TOTAL","MALE","2004","127"
"BGR","","TOTAL","MALE","2005","82"
"BGR","","TOTAL","MALE","2006","74"
"BGR","","TOTAL","MALE","2007","45"
"BGR","","TOTAL","MALE","2008","57"
"BGR","","TOTAL","MALE","2009","54"
"BGR","","TOTAL","MALE","2010","58"
"BGR","","TOTAL","MALE","2011","41"
"BGR","","TOTAL","MALE","2012","47"
"BGR","","TOTAL","MALE","2013","41"
"BGR","","TOTAL","MALE","2014","47"
"BGR","","TOTAL","MALE","2015","51"
"BGR","","TOTAL","MALE","2016","47"
"BGR","","TOTAL","MALE","2017","42"
"BGR","","TOTAL","MALE","2018","50"
"BGR","","TOTAL","MALE","2019","52"
"BIH","","TOTAL","MALE","1985","205"
"BIH","","TOTAL","MALE","1986","178"
"BIH","","TOTAL","MALE","1987","266"
"BIH","","TOTAL","MALE","1988","310"
"BIH","","TOTAL","MALE","1989","307"
"BIH","","TOTAL","MALE","1990","232"
"BIH","","TOTAL","MALE","1991","342"
"BIH","","TOTAL","MALE","2011","88"
"BIH","","TOTAL","MALE","2014","130"
"BIH","","TOTAL","MALE","2016","132"
"BLR","","TOTAL","MALE","1981","120"
"BLR","","TOTAL","MALE","1982","104"
"BLR","","TOTAL","MALE","1985","124"
"BLR","","TOTAL","MALE","1986","78"
"BLR","","TOTAL","MALE","1987","85"
"BLR","","TOTAL","MALE","1988","105"
"BLR","","TOTAL","MALE","1989","136"
"BLR","","TOTAL","MALE","1990","130"
"BLR","","TOTAL","MALE","1991","130"
"BLR","","TOTAL","MALE","1992","183"
"BLR","","TOTAL","MALE","1993","261"
"BLR","","TOTAL","MALE","1994","269"
"BLR","","TOTAL","MALE","1995","279"
"BLR","","TOTAL","MALE","1996","265"
"BLR","","TOTAL","MALE","1997","304"
"BLR","","TOTAL","MALE","1998","350"
"BLR","","TOTAL","MALE","1999","393"
"BLR","","TOTAL","MALE","2000","318"
"BLR","","TOTAL","MALE","2001","429"
"BLR","","TOTAL","MALE","2002","571"
"BLR","","TOTAL","MALE","2003","517"
"BLR","","TOTAL","MALE","2004","489"
"BLR","","TOTAL","MALE","2005","552"
"BLR","","TOTAL","MALE","2007","452"
"BLR","","TOTAL","MALE","2008","521"
"BLR","","TOTAL","MALE","2009","578"
"BLR","","TOTAL","MALE","2010","800"
"BLR","","TOTAL","MALE","2011","1260"
"BLR","","TOTAL","MALE","2013","828"
"BLR","","TOTAL","MALE","2014","831"
"BLR","","TOTAL","MALE","2018","520"
"CHE","","TOTAL","MALE","1969","205"
"CHE","","TOTAL","MALE","1970","168"
"CHE","","TOTAL","MALE","1971","170"
"CHE","","TOTAL","MALE","1972","131"
"CHE","","TOTAL","MALE","1973","97"
"CHE","","TOTAL","MALE","1974","105"
"CHE","","TOTAL","MALE","1975","55"
"CHE","","TOTAL","MALE","1976","21"
"CHE","","TOTAL","MALE","1977","11"
"CHE","","TOTAL","MALE","1978","150"
"CHE","","TOTAL","MALE","1979","156"
"CHE","","TOTAL","MALE","1980","171"
"CHE","","TOTAL","MALE","1981","161"
"CHE","","TOTAL","MALE","1982","187"
"CHE","","TOTAL","MALE","1983","162"
"CHE","","TOTAL","MALE","1984","171"
"CHE","","TOTAL","MALE","1985","205"
"CHE","","TOTAL","MALE","1986","187"
"CHE","","TOTAL","MALE","1987","168"
"CHE","","TOTAL","MALE","1988","140"
"CHE","","TOTAL","MALE","1989","158"
"CHE","","TOTAL","MALE","1990","166"
"CHE","","TOTAL","MALE","1991","195"
"CHE","","TOTAL","MALE","1992","152"
"CHE","","TOTAL","MALE","1993","139"
"CHE","","TOTAL","MALE","1994","168"
"CHE","","TOTAL","MALE","1995","1070"
"CHE","","TOTAL","MALE","1996","1053"
"CHE","","TOTAL","MALE","1997","921"
"CHE","","TOTAL","MALE","1998","932"
"CHE","","TOTAL","MALE","1999","881"
"CHE","","TOTAL","MALE","2000","926"
"CHE","","TOTAL","MALE","2001","939"
"CHE","","TOTAL","MALE","2002","1040"
"CHE","","TOTAL","MALE","2003","1034"
"CHE","","TOTAL","MALE","2004","997"
"CHE","","TOTAL","MALE","2005","1104"
"CHE","","TOTAL","MALE","2006","944"
"CHE","","TOTAL","MALE","2007","1045"
"CHE","","TOTAL","MALE","2008","1152"
"CHE","","TOTAL","MALE","2009","1294"
"CHE","","TOTAL","MALE","2010","1428"
"CHE","","TOTAL","MALE","2011","1496"
"CHE","","TOTAL","MALE","2012","1572"
"CHE","","TOTAL","MALE","2013","1671"
"CHE","","TOTAL","MALE","2015","1820"
"CHE","","TOTAL","MALE","2016","1722"
"CHE","","TOTAL","MALE","2017","1939"
"CHE","","TOTAL","MALE","2018","1881"
"CYP","","TOTAL","MALE","1999","1"
"CYP","","TOTAL","MALE","2000","2"
"CYP","","TOTAL","MALE","2004","14"
"CYP","","TOTAL","MALE","2005","20"
"CYP","","TOTAL","MALE","2006","17"
"CYP","","TOTAL","MALE","2007","26"
"CYP","","TOTAL","MALE","2008","23"
"CYP","","TOTAL","MALE","2009","22"
"CYP","","TOTAL","MALE","2010","30"
"CYP","","TOTAL","MALE","2011","36"
"CYP","","TOTAL","MALE","2012","34"
"CYP","","TOTAL","MALE","2013","48"
"CYP","","TOTAL","MALE","2014","37"
"CYP","","TOTAL","MALE","2015","50"
"CYP","","TOTAL","MALE","2016","54"
"CYP","","TOTAL","MALE","2017","82"
"CYP","","TOTAL","MALE","2018","102"
"CZE","","TOTAL","MALE","1986","161"
"CZE","","TOTAL","MALE","1987","210"
"CZE","","TOTAL","MALE","1988","226"
"CZE","","TOTAL","MALE","1989","178"
"CZE","","TOTAL","MALE","1990","208"
"CZE","","TOTAL","MALE","1991","168"
"CZE","","TOTAL","MALE","1992","138"
"CZE","","TOTAL","MALE","1993","112"
"CZE","","TOTAL","MALE","1994","55"
"CZE","","TOTAL","MALE","1995","35"
"CZE","","TOTAL","MALE","1996","37"
"CZE","","TOTAL","MALE","1997","36"
"CZE","","TOTAL","MALE","1998","53"
"CZE","","TOTAL","MALE","1999","55"
"CZE","","TOTAL","MALE","2000","84"
"CZE","","TOTAL","MALE","2001","81"
"CZE","","TOTAL","MALE","2002","90"
"CZE","","TOTAL","MALE","2003","130"
"CZE","","TOTAL","MALE","2004","140"
"CZE","","TOTAL","MALE","2005","217"
"CZE","","TOTAL","MALE","2006","138"
"CZE","","TOTAL","MALE","2007","128"
"CZE","","TOTAL","MALE","2008","149"
"CZE","","TOTAL","MALE","2009","115"
"CZE","","TOTAL","MALE","2010","140"
"CZE","","TOTAL","MALE","2011","410"
"CZE","","TOTAL","MALE","2012","424"
"CZE","","TOTAL","MALE","2013","478"
"CZE","","TOTAL","MALE","2014","512"
"CZE","","TOTAL","MALE","2015","602"
"CZE","","TOTAL","MALE","2016","591"
"CZE","","TOTAL","MALE","2017","686"
"CZE","","TOTAL","MALE","2018","685"
"CZE","","TOTAL","MALE","2019","740"
"CZE","","TOTAL","MALE","2020","816"
"DEU","","TOTAL","MALE","1990","6107"
"DEU","","TOTAL","MALE","1991","6689"
"DEU","","TOTAL","MALE","1992","6851"
"DEU","","TOTAL","MALE","1993","6912"
"DEU","","TOTAL","MALE","1994","7175"
"DEU","","TOTAL","MALE","1995","7037"
"DEU","","TOTAL","MALE","1996","7170"
"DEU","","TOTAL","MALE","1997","7098"
"DEU","","TOTAL","MALE","1998","6285"
"DEU","","TOTAL","MALE","1999","6170"
"DEU","","TOTAL","MALE","2000","5633"
"DEU","","TOTAL","MALE","2001","4976"
"DEU","","TOTAL","MALE","2002","5106"
"DEU","","TOTAL","MALE","2003","5305"
"DEU","","TOTAL","MALE","2004","5428"
"DEU","","TOTAL","MALE","2005","6179"
"DEU","","TOTAL","MALE","2006","6680"
"DEU","","TOTAL","MALE","2007","7210"
"DEU","","TOTAL","MALE","2008","8486"
"DEU","","TOTAL","MALE","2009","9578"
"DEU","","TOTAL","MALE","2010","10377"
"DEU","","TOTAL","MALE","2011","10996"
"DEU","","TOTAL","MALE","2012","12186"
"DEU","","TOTAL","MALE","2013","14241"
"DEU","","TOTAL","MALE","2014","13974"
"DEU","","TOTAL","MALE","2015","17263"
"DEU","","TOTAL","MALE","2016","18065"
"DEU","","TOTAL","MALE","2017","19992"
"DEU","","TOTAL","MALE","2018","21726"
"DEU","","TOTAL","MALE","2019","21766"
"DEU","","TOTAL","MALE","2020","22692"
"DNK","","TOTAL","MALE","1969","73"
"DNK","","TOTAL","MALE","1970","97"
"DNK","","TOTAL","MALE","1971","109"
"DNK","","TOTAL","MALE","1972","116"
"DNK","","TOTAL","MALE","1973","101"
"DNK","","TOTAL","MALE","1974","72"
"DNK","","TOTAL","MALE","1975","73"
"DNK","","TOTAL","MALE","1976","66"
"DNK","","TOTAL","MALE","1977","86"
"DNK","","TOTAL","MALE","1978","104"
"DNK","","TOTAL","MALE","1979","110"
"DNK","","TOTAL","MALE","1980","116"
"DNK","","TOTAL","MALE","1981","137"
"DNK","","TOTAL","MALE","1982","138"
"DNK","","TOTAL","MALE","1983","142"
"DNK","","TOTAL","MALE","1984","207"
"DNK","","TOTAL","MALE","1985","264"
"DNK","","TOTAL","MALE","1986","264"
"DNK","","TOTAL","MALE","1987","251"
"DNK","","TOTAL","MALE","1988","322"
"DNK","","TOTAL","MALE","1989","327"
"DNK","","TOTAL","MALE","1990","391"
"DNK","","TOTAL","MALE","1991","368"
"DNK","","TOTAL","MALE","1992","408"
"DNK","","TOTAL","MALE","1993","495"
"DNK","","TOTAL","MALE","1994","343"
"DNK","","TOTAL","MALE","1995","424"
"DNK","","TOTAL","MALE","1996","409"
"DNK","","TOTAL","MALE","1997","525"
"DNK","","TOTAL","MALE","1998","584"
"DNK","","TOTAL","MALE","1999","765"
"DNK","","TOTAL","MALE","2000","729"
"DNK","","TOTAL","MALE","2001","789"
"DNK","","TOTAL","MALE","2002","1013"
"DNK","","TOTAL","MALE","2003","925"
"DNK","","TOTAL","MALE","2004","1056"
"DNK","","TOTAL","MALE","2005","1170"
"DNK","","TOTAL","MALE","2006","1225"
"DNK","","TOTAL","MALE","2007","1300"
"DNK","","TOTAL","MALE","2008","1367"
"DNK","","TOTAL","MALE","2009","1319"
"DNK","","TOTAL","MALE","2010","1357"
"DNK","","TOTAL","MALE","2011","1306"
"DNK","","TOTAL","MALE","2012","1353"
"DNK","","TOTAL","MALE","2013","1342"
"DNK","","TOTAL","MALE","2014","1327"
"DNK","","TOTAL","MALE","2015","1515"
"DNK","","TOTAL","MALE","2016","1508"
"DNK","","TOTAL","MALE","2017","1427"
"DNK","","TOTAL","MALE","2018","1501"
"ESP","","TOTAL","MALE","1968","679"
"ESP","","TOTAL","MALE","1969","802"
"ESP","","TOTAL","MALE","1971","455"
"ESP","","TOTAL","MALE","1972","446"
"ESP","","TOTAL","MALE","1973","467"
"ESP","","TOTAL","MALE","1974","529"
"ESP","","TOTAL","MALE","1975","628"
"ESP","","TOTAL","MALE","1976","586"
"ESP","","TOTAL","MALE","1977","542"
"ESP","","TOTAL","MALE","1978","543"
"ESP","","TOTAL","MALE","1979","609"
"ESP","","TOTAL","MALE","1980","525"
"ESP","","TOTAL","MALE","1981","558"
"ESP","","TOTAL","MALE","1982","534"
"ESP","","TOTAL","MALE","1983","751"
"ESP","","TOTAL","MALE","1984","810"
"ESP","","TOTAL","MALE","1985","939"
"ESP","","TOTAL","MALE","1986","1087"
"ESP","","TOTAL","MALE","1987","1258"
"ESP","","TOTAL","MALE","1988","1477"
"ESP","","TOTAL","MALE","1989","1837"
"ESP","","TOTAL","MALE","1990","2116"
"ESP","","TOTAL","MALE","1991","2355"
"ESP","","TOTAL","MALE","1992","2540"
"ESP","","TOTAL","MALE","1993","2693"
"ESP","","TOTAL","MALE","1994","3094"
"ESP","","TOTAL","MALE","1995","3313"
"ESP","","TOTAL","MALE","1996","3630"
"ESP","","TOTAL","MALE","1997","3703"
"ESP","","TOTAL","MALE","1998","4078"
